Date,Region,Product_Category,Sales,Profit,Units_Sold,Customer_Segment,Growth_%
2023-07-18 03:22:12.688642,East,Clothing,4526.6,525.2885928292658,24,Retail,13.15
2024-12-17 03:22:12.688642,East,Clothing,6677.96,1024.836605713677,94,Corporate,0.58
2025-02-27 03:22:12.688642,West,Clothing,733.04,113.33215063667195,60,Home Office,17.76
2023-04-14 03:22:12.688642,South,Electronics,8851.73,2449.1753688039284,74,Retail,-1.56
2024-12-18 03:22:12.688642,West,Electronics,5160.46,1217.6100701304372,11,Corporate,2.81
2024-09-18 03:22:12.688642,South,Furniture,8782.75,1800.917041871026,44,Retail,-5.23
2025-03-01 03:22:12.688642,West,Books,3468.35,277.44403368406313,86,Corporate,10.0
2023-02-10 03:22:12.688642,South,Furniture,6569.87,859.7166802406848,3,Retail,2.09
2024-02-07 03:22:12.688642,East,Food,9571.58,1655.3366762440444,38,Retail,18.24
2023-03-13 03:22:12.688642,South,Food,9439.45,743.1234141506457,40,Home Office,-9.53
2024-11-04 03:22:12.688642,North,Books,9446.62,1821.562685534501,87,Home Office,1.63
2022-05-22 03:22:12.688642,South,Books,525.17,54.399853405555355,19,Retail,-9.29
2024-01-25 03:22:12.688642,South,Books,4089.86,1047.5044330158992,40,Retail,-0.13
2023-05-23 03:22:12.688642,East,Electronics,701.73,180.50929361223365,53,Home Office,1.41
2023-05-05 03:22:12.688642,North,Electronics,3163.82,631.9301982827676,77,Corporate,-2.26
2024-04-22 03:22:12.688642,East,Food,1828.32,255.73701016011972,36,Retail,-2.33
2024-12-04 03:22:12.688642,West,Books,6239.36,381.46692013952077,67,Corporate,-2.2
2024-03-14 03:22:12.688642,West,Clothing,7829.39,1622.6186226078103,86,Home Office,-2.01
2024-12-06 03:22:12.688642,North,Food,5182.13,1275.5632639895798,89,Retail,-1.53
2023-03-02 03:22:12.688642,West,Books,7975.18,1974.6527382617437,20,Corporate,15.54
2023-12-06 03:22:12.688642,North,Clothing,226.85,38.817975177006176,28,Home Office,-8.83
2023-09-22 03:22:12.688642,South,Books,8222.72,699.8029384145436,57,Retail,19.67
2022-05-29 03:22:12.688642,West,Furniture,1865.77,123.52048850856691,3,Corporate,-1.55
2024-01-16 03:22:12.688642,South,Clothing,4663.27,298.13462622864887,86,Retail,-9.16
2024-05-10 03:22:12.688642,East,Furniture,4481.6,503.5947189471149,37,Corporate,-4.75
2024-02-24 03:22:12.688642,West,Electronics,8744.24,746.505831778825,18,Corporate,18.26
2024-07-31 03:22:12.688642,East,Food,9663.19,891.108168737076,84,Retail,19.93
2024-02-01 03:22:12.688642,East,Books,2625.7,590.1213558939747,46,Home Office,-2.6
2022-07-29 03:22:12.688642,North,Food,767.39,72.80751491257344,5,Retail,-3.24
2022-09-21 03:22:12.688642,East,Books,6540.17,1459.0057778086023,73,Home Office,15.08
2024-02-29 03:22:12.688642,North,Furniture,5078.12,700.2848279658233,93,Corporate,17.43
2023-03-14 03:22:12.688642,North,Clothing,5700.48,1389.1763980268115,81,Corporate,9.51
2022-08-12 03:22:12.688642,North,Clothing,558.08,50.09525349636812,76,Corporate,18.07
2023-08-30 03:22:12.688642,North,Books,7775.57,434.19898434433367,57,Home Office,18.5
2024-01-13 03:22:12.688642,North,Furniture,2400.3,173.5534556727655,26,Corporate,12.79
2023-05-11 03:22:12.688642,South,Books,3415.87,995.8523747467337,33,Retail,0.46
2024-07-13 03:22:12.688642,North,Books,2360.7,435.51970169918485,97,Corporate,-5.52
2024-04-20 03:22:12.688642,West,Books,9464.85,1909.606313480985,36,Home Office,5.53
2023-05-16 03:22:12.688642,North,Clothing,1770.35,516.5021738929428,93,Home Office,-1.31
2024-08-20 03:22:12.688642,South,Books,7349.96,1793.4011846214403,22,Retail,-6.44
2024-04-26 03:22:12.688642,West,Clothing,2532.9,197.97928935230448,82,Retail,1.82
2024-04-14 03:22:12.688642,West,Electronics,4306.7,669.4470213320845,17,Home Office,4.39
2024-01-13 03:22:12.688642,South,Furniture,9961.01,2543.5264583686658,44,Home Office,9.86
2022-05-29 03:22:12.688642,West,Electronics,1095.71,236.94552714702587,52,Retail,-3.37
2024-06-17 03:22:12.688642,South,Books,8825.46,917.2830330014449,88,Retail,16.05
2023-07-02 03:22:12.688642,East,Clothing,9465.89,2379.9792322116896,22,Retail,-4.44
2025-03-14 03:22:12.688642,East,Furniture,7012.45,1330.3228078215627,69,Retail,19.92
2024-10-28 03:22:12.688642,North,Food,198.63,49.0773762286595,1,Home Office,6.71
2024-02-19 03:22:12.688642,North,Furniture,8225.91,1699.6067796104696,83,Corporate,-5.59
2023-02-17 03:22:12.688642,North,Furniture,8834.49,1464.038098073004,30,Home Office,15.03
2022-12-26 03:22:12.688642,North,Books,9811.25,2277.4637915086755,39,Retail,-2.39
2023-05-24 03:22:12.688642,South,Electronics,8409.23,2240.317368958077,79,Home Office,-4.35
2023-10-20 03:22:12.688642,East,Electronics,4511.31,750.6428331644832,35,Retail,-5.96
2023-04-06 03:22:12.688642,South,Food,6917.63,397.39662318647896,69,Home Office,6.53
2023-12-01 03:22:12.688642,West,Books,4902.77,972.249780128478,70,Retail,16.38
2022-11-14 03:22:12.688642,West,Furniture,3594.88,260.9312447319314,89,Retail,16.91
2025-04-21 03:22:12.688642,West,Electronics,6301.62,826.3377428624815,11,Home Office,13.57
2022-09-12 03:22:12.688642,West,Electronics,7721.34,1447.3302684388407,51,Retail,7.44
2025-03-02 03:22:12.688642,West,Clothing,6395.42,871.8118687307204,63,Corporate,5.9
2025-02-10 03:22:12.688642,East,Furniture,8283.13,995.9042435540139,86,Retail,1.21
2023-12-13 03:22:12.688642,South,Books,1846.11,101.58743808916165,34,Retail,-8.68
2024-07-18 03:22:12.688642,West,Electronics,3799.58,445.75738352582164,55,Retail,15.1
2023-09-06 03:22:12.688642,North,Books,3194.6,467.04922025155906,78,Corporate,19.98
2024-04-05 03:22:12.688642,East,Furniture,2021.86,247.80609160867755,73,Home Office,17.63
2023-05-24 03:22:12.688642,North,Furniture,4487.43,929.3677330140252,20,Corporate,17.99
2023-04-11 03:22:12.688642,East,Electronics,9483.94,2052.8242869563996,80,Corporate,-0.0
2024-02-09 03:22:12.688642,East,Food,5426.28,1329.3075542640424,58,Corporate,-7.02
2023-11-13 03:22:12.688642,North,Books,2935.41,283.197368479369,81,Home Office,16.15
2024-02-10 03:22:12.688642,North,Books,3605.2,738.0989450928638,17,Retail,12.91
2023-03-26 03:22:12.688642,West,Clothing,6169.45,971.7802795072819,34,Corporate,1.71
2023-06-22 03:22:12.688642,North,Furniture,3592.19,469.57387488305545,75,Retail,15.01
2022-08-16 03:22:12.688642,South,Furniture,5429.63,926.8034613892227,99,Corporate,-5.84
2022-07-13 03:22:12.688642,East,Electronics,2814.18,479.32133901388823,62,Corporate,9.53
2023-02-18 03:22:12.688642,East,Electronics,3524.72,739.6364534748952,34,Corporate,18.6
2022-08-06 03:22:12.688642,West,Electronics,7086.71,1345.0901125595406,72,Corporate,17.31
2022-09-07 03:22:12.688642,East,Clothing,5887.72,1223.5777785906525,19,Corporate,12.83
2024-10-23 03:22:12.688642,North,Food,1025.52,302.6551368599987,97,Corporate,-2.0
2022-06-28 03:22:12.688642,East,Electronics,9734.51,2459.0957069138713,87,Home Office,-6.92
2024-05-07 03:22:12.688642,East,Electronics,588.44,72.38668242228404,66,Retail,-0.26
2023-03-11 03:22:12.688642,North,Electronics,921.1,168.90361795787283,72,Retail,8.52
2024-12-26 03:22:12.688642,North,Clothing,7043.72,756.0746769484622,93,Home Office,-0.5
2023-10-30 03:22:12.688642,East,Books,7109.38,1277.7118988705547,42,Corporate,2.39
2023-04-16 03:22:12.688642,South,Food,287.46,65.54679895238424,51,Home Office,2.11
2023-12-04 03:22:12.688642,North,Books,6463.26,429.43649133202314,71,Home Office,0.07
2023-07-09 03:22:12.688642,South,Furniture,429.27,36.21153775160759,49,Home Office,17.7
2024-01-24 03:22:12.688642,South,Furniture,9611.62,498.14774728189695,29,Retail,-0.4
2022-09-19 03:22:12.688642,West,Electronics,6991.81,1011.4835754607052,95,Home Office,19.81
2025-05-12 03:22:12.688642,South,Books,1947.12,470.8697310581219,30,Corporate,-3.72
2023-08-25 03:22:12.688642,West,Clothing,1665.24,270.3999441497301,99,Home Office,16.18
2023-06-02 03:22:12.688642,South,Food,5739.66,1106.0080193912775,25,Retail,11.97
2024-07-02 03:22:12.688642,West,Books,6371.84,1258.2323712423954,68,Retail,10.06
2023-06-19 03:22:12.688642,North,Books,8329.25,602.9138952515152,62,Corporate,3.36
2024-11-14 03:22:12.688642,East,Food,9042.88,846.542796445595,38,Home Office,14.5
2023-09-26 03:22:12.688642,East,Books,3986.08,1111.3332803719006,17,Corporate,4.77
2024-07-12 03:22:12.688642,West,Books,8456.44,1392.587551085103,74,Home Office,-5.93
2022-09-11 03:22:12.688642,North,Food,5469.56,845.8846860369976,1,Corporate,-1.59
2024-11-28 03:22:12.688642,West,Clothing,4758.76,1131.3791213619654,18,Corporate,-4.53
2024-07-30 03:22:12.688642,West,Food,7019.81,430.30240999881465,63,Corporate,7.09
2023-01-03 03:22:12.688642,North,Electronics,1121.63,291.8428960772183,46,Retail,9.66
2022-10-23 03:22:12.688642,South,Electronics,2727.33,593.4910893084517,19,Retail,0.08
2023-04-28 03:22:12.688642,South,Electronics,8185.95,705.882584545174,50,Home Office,-8.81
2025-04-19 03:22:12.688642,North,Electronics,5090.38,337.1413104246254,96,Retail,9.76
2023-02-22 03:22:12.688642,West,Furniture,9089.63,461.0453723278026,54,Corporate,-8.14
2023-09-28 03:22:12.688642,East,Clothing,978.17,120.84136014744196,31,Retail,18.97
2022-06-18 03:22:12.688642,West,Furniture,3202.79,420.20609432330883,97,Retail,16.62
2023-07-25 03:22:12.688642,South,Books,3619.94,341.0048139248889,86,Home Office,14.93
2024-02-01 03:22:12.688642,North,Books,4284.93,521.7868559917533,65,Corporate,1.03
2025-03-25 03:22:12.688642,North,Food,9869.52,1880.2368174722951,46,Retail,12.35
2023-12-03 03:22:12.688642,North,Electronics,3175.56,248.37587392625232,35,Retail,-8.62
2024-10-29 03:22:12.688642,South,Food,5234.96,524.9867403279327,49,Home Office,-7.31
2024-01-06 03:22:12.688642,West,Books,5407.11,1030.0414858031195,81,Home Office,4.84
2022-06-30 03:22:12.688642,North,Electronics,7730.9,1748.097520972657,34,Corporate,7.6
2023-04-26 03:22:12.688642,East,Clothing,5226.9,1478.2597735670754,29,Home Office,13.01
2024-02-06 03:22:12.688642,North,Books,6096.8,1083.0264948682754,6,Corporate,-1.07
2025-03-22 03:22:12.688642,West,Food,7557.95,591.8332643487041,1,Corporate,6.28
2024-12-12 03:22:12.688642,South,Food,1101.21,217.9096982776393,55,Retail,-8.12
2023-01-22 03:22:12.688642,East,Books,9638.37,2880.3385520071447,27,Retail,4.13
2023-01-13 03:22:12.688642,East,Furniture,8478.41,2295.666266400847,12,Retail,10.14
2022-12-23 03:22:12.688642,North,Clothing,3948.85,967.6288130446733,4,Retail,19.69
2025-02-20 03:22:12.688642,West,Books,7311.33,1708.2850657346316,80,Retail,13.04
2024-12-05 03:22:12.688642,North,Books,7647.02,1826.788125559107,52,Corporate,19.86
2024-09-11 03:22:12.688642,East,Food,8517.44,619.0233164636695,11,Retail,4.94
2023-07-21 03:22:12.688642,North,Electronics,1964.34,353.6691412974286,52,Retail,2.99
2023-11-20 03:22:12.688642,West,Electronics,7066.66,1571.5896634729852,84,Retail,15.03
2023-10-07 03:22:12.688642,South,Electronics,430.07,29.32241434039382,26,Corporate,3.87
2023-02-18 03:22:12.688642,East,Food,1244.23,346.75374840792057,28,Home Office,12.68
2023-11-21 03:22:12.688642,West,Electronics,7783.06,637.6031653925312,72,Home Office,19.84
2022-06-19 03:22:12.688642,North,Books,8148.73,587.1074098667912,66,Retail,11.74
2022-10-08 03:22:12.688642,East,Furniture,5965.12,482.34434821904506,90,Home Office,-9.57
2025-01-11 03:22:12.688642,North,Furniture,5858.69,912.8362171650919,27,Corporate,-4.59
2024-08-17 03:22:12.688642,North,Furniture,7520.16,1397.2001629895713,97,Retail,-1.71
2023-08-23 03:22:12.688642,South,Electronics,9070.24,668.3383029318052,55,Corporate,14.66
2023-12-04 03:22:12.688642,North,Furniture,4269.04,1052.3019046715474,71,Corporate,17.96
2023-06-26 03:22:12.688642,North,Electronics,1236.73,123.72275599487509,54,Retail,9.49
2024-08-05 03:22:12.688642,West,Books,8406.09,1598.1330811539092,46,Corporate,-7.36
2024-09-21 03:22:12.688642,North,Books,3482.28,601.6709493358203,36,Retail,4.99
2024-08-29 03:22:12.688642,South,Food,1424.48,393.73894242626267,21,Corporate,15.77
2024-07-16 03:22:12.688642,North,Food,6184.7,1690.4385233686442,49,Home Office,0.87
2022-12-26 03:22:12.688642,North,Clothing,5823.03,638.2217105322707,34,Home Office,-8.04
2023-05-22 03:22:12.688642,North,Books,4795.04,885.1944633009888,87,Home Office,13.39
2023-10-13 03:22:12.688642,East,Electronics,8611.99,2552.1635303066123,34,Corporate,9.71
2023-05-14 03:22:12.688642,South,Clothing,2795.04,371.63358393683706,40,Retail,4.01
2024-08-20 03:22:12.688642,East,Books,231.03,15.806452961778763,7,Home Office,15.49
2023-05-12 03:22:12.688642,South,Electronics,3302.34,757.9138162781259,90,Retail,15.49
2022-10-15 03:22:12.688642,South,Books,196.09,34.472318800161545,52,Home Office,11.03
2023-07-27 03:22:12.688642,West,Books,5481.55,1561.7386759008941,49,Home Office,18.27
2025-04-24 03:22:12.688642,East,Electronics,3844.66,745.0949204431438,81,Corporate,3.62
2023-01-19 03:22:12.688642,South,Books,8158.03,1451.1023089455055,95,Home Office,11.87
2024-03-17 03:22:12.688642,South,Books,7996.09,2228.6039879418445,89,Retail,14.92
2023-09-03 03:22:12.688642,West,Books,4402.92,638.8455312602753,37,Retail,9.07
2022-08-02 03:22:12.688642,East,Food,2243.2,447.20791019130877,62,Home Office,6.59
2023-11-02 03:22:12.688642,North,Furniture,4282.06,1119.4436757776125,15,Retail,11.96
2024-06-23 03:22:12.688642,West,Books,6449.05,1285.9192530993332,2,Retail,0.64
2023-11-29 03:22:12.688642,South,Electronics,1983.04,246.7872671847056,11,Retail,0.99
2024-12-26 03:22:12.688642,East,Books,7753.16,1469.8482777015265,96,Retail,19.3
2023-03-29 03:22:12.688642,South,Food,3372.55,532.8845831093419,94,Retail,-6.43
2022-08-19 03:22:12.688642,West,Food,9328.55,2762.9152400841695,17,Home Office,15.26
2025-03-07 03:22:12.688642,West,Books,5167.52,324.18771146449745,88,Retail,13.66
2023-07-05 03:22:12.688642,East,Clothing,8486.55,2053.6780855601564,45,Retail,-8.38
2024-02-07 03:22:12.688642,West,Furniture,6197.34,347.0747484396028,68,Home Office,11.11
2024-09-30 03:22:12.688642,West,Electronics,5590.56,1123.5832079213872,61,Corporate,-7.18
2023-05-07 03:22:12.688642,North,Electronics,6853.09,1080.966306040763,46,Retail,-3.68
2024-07-09 03:22:12.688642,South,Electronics,8133.76,2258.020849014903,32,Corporate,18.75
2022-10-12 03:22:12.688642,North,Electronics,6480.62,1197.8460960969833,19,Corporate,0.86
2023-03-31 03:22:12.688642,North,Food,7992.68,2052.786976009737,67,Home Office,-8.3
2022-10-22 03:22:12.688642,East,Furniture,1985.61,432.93323965854796,4,Corporate,5.64
2024-10-21 03:22:12.688642,West,Books,2847.41,460.6105825269658,25,Corporate,-3.81
2023-01-15 03:22:12.688642,South,Books,2374.26,319.1666226485266,73,Corporate,2.79
2024-07-10 03:22:12.688642,South,Clothing,8003.2,634.3272141871447,21,Home Office,-6.95
2025-03-14 03:22:12.688642,South,Books,952.67,50.853299102083184,87,Retail,-7.12
2023-12-15 03:22:12.688642,West,Furniture,7979.05,401.7376045586229,93,Home Office,5.12
2023-12-29 03:22:12.688642,South,Books,3951.52,420.742971633042,94,Home Office,0.08
2023-10-03 03:22:12.688642,South,Food,887.12,168.75719197760986,89,Home Office,-5.34
2023-05-08 03:22:12.688642,West,Books,4301.82,1264.1914847758876,93,Retail,7.41
2023-10-19 03:22:12.688642,East,Electronics,3074.97,695.88800505265,98,Corporate,-8.13
2024-03-07 03:22:12.688642,South,Electronics,5960.33,403.3397358760281,14,Retail,12.58
2025-04-30 03:22:12.688642,West,Electronics,4778.01,1009.6020390089318,22,Corporate,-8.46
2025-03-08 03:22:12.688642,North,Electronics,3038.1,520.6510777065159,48,Retail,19.11
2024-12-16 03:22:12.688642,West,Food,8636.43,1805.4099237591095,51,Home Office,12.07
2025-01-14 03:22:12.688642,North,Food,4127.53,849.4373105000093,80,Home Office,16.92
2023-10-11 03:22:12.688642,West,Food,4759.83,409.27989483630057,11,Corporate,3.2
2024-05-05 03:22:12.688642,South,Books,8481.62,2373.7078652357063,59,Home Office,-8.26
2025-01-21 03:22:12.688642,East,Electronics,981.66,185.17581279280353,14,Home Office,-3.12
2023-07-21 03:22:12.688642,East,Clothing,3959.94,891.740176872457,7,Retail,19.13
2025-04-04 03:22:12.688642,South,Clothing,4088.28,600.0355914446028,69,Corporate,8.57
2023-08-15 03:22:12.688642,North,Electronics,5008.67,403.56291378208147,58,Retail,-3.16
2024-03-05 03:22:12.688642,West,Furniture,1150.59,256.2737021457713,40,Retail,4.48
2024-07-02 03:22:12.688642,South,Books,1116.34,318.8514715981093,93,Home Office,-0.48
2025-03-22 03:22:12.688642,West,Clothing,4222.52,824.586899014813,81,Retail,4.69
2023-02-08 03:22:12.688642,South,Food,426.99,42.55456179852724,94,Corporate,15.1
2024-08-11 03:22:12.688642,South,Furniture,2624.35,540.1255629660968,25,Home Office,-3.32
2023-12-08 03:22:12.688642,West,Food,2091.65,328.8762848199718,78,Corporate,1.97
2023-03-07 03:22:12.688642,East,Furniture,4944.92,740.5490392920557,42,Corporate,3.38
2024-09-13 03:22:12.688642,East,Furniture,210.48,58.59262089105991,86,Corporate,7.61
2024-01-11 03:22:12.688642,North,Books,6789.76,1590.6401734819099,44,Corporate,-7.67
2024-05-09 03:22:12.688642,West,Food,8570.31,1518.6022412614461,5,Retail,-3.79
2023-05-05 03:22:12.688642,North,Food,7096.74,1095.5617360915398,28,Home Office,1.93
2023-10-25 03:22:12.688642,South,Clothing,8198.97,907.887752044416,76,Retail,14.28
2024-03-23 03:22:12.688642,North,Electronics,6468.83,878.8936996838336,60,Home Office,-4.39
2023-08-03 03:22:12.688642,South,Electronics,5122.93,948.531740593437,77,Retail,16.45
2022-12-20 03:22:12.688642,West,Clothing,2268.31,140.82923555192463,21,Home Office,0.17
2025-04-03 03:22:12.688642,West,Furniture,2868.3,399.7821762323378,96,Corporate,-2.38
2023-11-28 03:22:12.688642,West,Clothing,3245.31,563.1319373664534,49,Corporate,2.28
2024-07-28 03:22:12.688642,West,Clothing,476.37,96.26185888055429,56,Retail,6.61
2023-08-10 03:22:12.688642,North,Food,9139.58,2154.886115705172,57,Retail,12.02
2023-06-09 03:22:12.688642,South,Clothing,9013.0,481.81617162770425,85,Corporate,4.31
2023-08-05 03:22:12.688642,East,Furniture,1167.0,144.35898792205734,61,Retail,14.54
2023-08-08 03:22:12.688642,West,Electronics,5611.27,646.6385757034349,38,Retail,14.56
2024-01-02 03:22:12.688642,West,Books,4729.65,852.8499587975382,73,Home Office,-9.95
2024-01-02 03:22:12.688642,South,Clothing,6865.8,1143.178025405265,2,Home Office,13.75
2023-11-12 03:22:12.688642,East,Clothing,6069.87,424.74026490425473,3,Home Office,3.28
2022-10-11 03:22:12.688642,West,Food,1330.79,319.8392308530647,43,Retail,19.01
2023-11-11 03:22:12.688642,East,Food,6634.77,1471.709883692807,74,Corporate,14.61
2022-11-18 03:22:12.688642,West,Clothing,6127.84,1564.3520945491323,35,Corporate,1.52
2022-10-02 03:22:12.688642,North,Clothing,5359.11,416.7173706304405,73,Corporate,9.04
2025-03-03 03:22:12.688642,North,Furniture,4083.82,721.0314499536078,40,Corporate,-4.17
2024-03-09 03:22:12.688642,East,Electronics,9553.72,1919.6339226836317,96,Home Office,-1.29
2024-05-08 03:22:12.688642,South,Electronics,8509.45,529.5848291965996,85,Home Office,-3.94
2023-07-30 03:22:12.688642,South,Books,5892.34,1707.9179010514042,58,Retail,12.53
2025-02-05 03:22:12.688642,North,Electronics,163.14,40.55799346733906,34,Corporate,-9.75
2024-04-14 03:22:12.688642,South,Books,4378.02,485.57903523235115,25,Retail,2.22
2024-09-05 03:22:12.688642,South,Food,7033.36,1457.2268959256755,56,Corporate,15.13
2023-06-24 03:22:12.688642,South,Books,1261.21,108.26749051347952,32,Corporate,11.27
2025-04-02 03:22:12.688642,East,Books,4124.84,1106.7052465890351,22,Retail,2.65
2024-10-31 03:22:12.688642,East,Electronics,1998.08,149.02746694888413,89,Home Office,8.99
2024-12-07 03:22:12.688642,South,Clothing,3447.62,951.6245481941675,65,Retail,2.95
2022-11-21 03:22:12.688642,North,Food,364.03,93.54283298880262,21,Retail,15.32
2023-03-09 03:22:12.688642,South,Furniture,1354.65,229.68978392845423,80,Corporate,7.18
2023-03-25 03:22:12.688642,West,Books,4602.09,980.934782810467,96,Home Office,8.98
2023-03-09 03:22:12.688642,North,Books,8992.08,1002.1922991185381,21,Retail,19.66
2024-12-08 03:22:12.688642,East,Books,4956.76,724.1210247399528,28,Home Office,13.1
2022-06-20 03:22:12.688642,West,Clothing,4585.47,478.5450385093178,19,Home Office,-1.42
2022-08-08 03:22:12.688642,South,Furniture,7896.94,1436.488116645843,14,Home Office,13.19
2023-03-12 03:22:12.688642,South,Electronics,2751.52,356.7891473840708,87,Home Office,17.85
2022-12-21 03:22:12.688642,North,Food,1041.18,143.56501378404138,24,Corporate,-1.15
2023-01-25 03:22:12.688642,North,Clothing,2174.77,349.4666071891121,20,Corporate,14.52
2024-10-06 03:22:12.688642,South,Furniture,7933.88,2127.4542854020547,32,Corporate,-2.87
2024-01-23 03:22:12.688642,South,Food,6802.77,1273.171559617547,74,Corporate,3.02
2022-05-23 03:22:12.688642,North,Electronics,1006.18,253.20420215561765,52,Corporate,10.71
2023-08-30 03:22:12.688642,West,Food,6704.22,1757.430911984663,65,Retail,-2.69
2023-08-06 03:22:12.688642,East,Books,9322.36,1038.1109286813078,95,Home Office,-4.38
2022-09-18 03:22:12.688642,North,Books,545.05,133.22242006643765,52,Corporate,3.88
2024-05-26 03:22:12.688642,West,Clothing,6202.54,1315.9653513818587,58,Home Office,13.5
2024-06-23 03:22:12.688642,South,Food,3853.73,681.5373257338817,79,Corporate,7.88
2024-07-14 03:22:12.688642,East,Books,5060.21,365.17884176283974,95,Corporate,11.04
2024-07-22 03:22:12.688642,West,Clothing,5328.97,1028.9419984951658,92,Retail,10.68
2022-05-17 03:22:12.688642,East,Clothing,7733.36,687.0722213872101,10,Home Office,6.33
2025-03-26 03:22:12.688642,East,Clothing,5614.42,1426.4210397747165,70,Corporate,-0.53
2024-10-24 03:22:12.688642,East,Electronics,5971.55,1693.8627183138706,15,Corporate,2.65
2025-01-30 03:22:12.688642,West,Books,3395.83,575.6845787604691,47,Retail,1.42
2022-06-03 03:22:12.688642,West,Books,1346.86,215.67510858860314,91,Home Office,-7.63
2025-03-04 03:22:12.688642,South,Furniture,6859.05,1181.0980442043162,10,Home Office,16.95
2024-10-19 03:22:12.688642,East,Electronics,104.77,6.99816696612803,21,Corporate,9.26
2024-11-18 03:22:12.688642,North,Books,3354.3,366.44180913950964,19,Retail,15.72
2022-08-27 03:22:12.688642,North,Books,2258.64,644.0573254526417,68,Retail,13.28
2024-08-02 03:22:12.688642,North,Furniture,3946.48,537.7813045199774,22,Corporate,-7.95
2025-04-02 03:22:12.688642,West,Food,3181.55,629.4360461792653,63,Home Office,-3.51
2024-05-29 03:22:12.688642,South,Food,7071.75,1501.229528817175,38,Corporate,18.52
2024-01-31 03:22:12.688642,West,Electronics,2676.04,720.6281438778374,15,Home Office,3.86
2025-03-17 03:22:12.688642,East,Clothing,5651.43,619.0835599763956,70,Retail,14.36
2023-09-14 03:22:12.688642,North,Furniture,4612.13,1256.955428228837,75,Corporate,7.26
2024-03-03 03:22:12.688642,West,Furniture,8030.47,1187.8189807420354,44,Corporate,14.71
2023-10-20 03:22:12.688642,North,Books,4338.12,1216.6008719081751,30,Corporate,12.04
2025-03-03 03:22:12.688642,West,Books,8652.37,1322.3372456182667,24,Home Office,-1.61
2022-08-08 03:22:12.688642,North,Furniture,101.44,7.708425151291777,86,Home Office,19.74
2023-11-16 03:22:12.688642,East,Clothing,6087.88,383.72350540473377,94,Retail,4.72
2024-06-07 03:22:12.688642,North,Food,197.09,57.5151973486125,46,Home Office,7.55
2024-09-30 03:22:12.688642,East,Electronics,7167.95,575.8303976777971,4,Home Office,6.21
2024-02-14 03:22:12.688642,East,Food,2425.73,449.48269096737965,6,Corporate,16.56
2025-02-05 03:22:12.688642,West,Electronics,3861.81,701.8641715284081,38,Retail,-1.6
2025-03-13 03:22:12.688642,West,Clothing,3866.33,581.2613811487021,26,Retail,-8.15
2022-07-26 03:22:12.688642,West,Furniture,8479.58,1310.1606384576592,19,Corporate,2.84
2023-07-31 03:22:12.688642,East,Clothing,1110.72,187.63285441201995,2,Home Office,17.55
2022-06-11 03:22:12.688642,South,Furniture,6702.28,501.8906239503796,68,Home Office,3.18
2023-05-12 03:22:12.688642,South,Books,9814.44,2431.2989920361515,69,Corporate,-1.67
2023-12-25 03:22:12.688642,East,Electronics,321.61,46.397371293762994,47,Corporate,8.55
2025-02-07 03:22:12.688642,East,Books,9662.35,1073.8242676719601,99,Home Office,12.13
2024-11-28 03:22:12.688642,West,Furniture,282.21,36.56505447014315,29,Retail,3.88
2022-10-03 03:22:12.688642,West,Electronics,8427.38,1710.483826675712,64,Corporate,1.4
2022-08-26 03:22:12.688642,West,Electronics,9616.32,2344.2306221216395,80,Home Office,0.94
2024-02-21 03:22:12.688642,South,Books,9930.97,877.450102483079,12,Corporate,2.64
2023-12-20 03:22:12.688642,South,Electronics,4645.3,920.4299486408044,85,Retail,15.28
2023-03-04 03:22:12.688642,East,Furniture,8682.88,1351.082821556594,73,Retail,4.48
2025-01-25 03:22:12.688642,South,Furniture,1311.16,348.10382730224893,11,Home Office,-0.57
2025-02-25 03:22:12.688642,West,Books,4311.3,1238.7432817732256,8,Retail,-4.53
2023-07-31 03:22:12.688642,West,Clothing,3148.95,691.6215086425681,60,Corporate,-1.52
2025-01-15 03:22:12.688642,West,Furniture,4012.25,792.2239203998323,26,Retail,3.88
2023-07-11 03:22:12.688642,West,Furniture,7049.61,1727.7809276015532,32,Home Office,6.43
2024-07-31 03:22:12.688642,West,Electronics,966.05,168.04585766301705,39,Corporate,8.64
2023-10-20 03:22:12.688642,North,Electronics,9981.82,637.2702122222624,4,Retail,-7.86
2022-09-28 03:22:12.688642,East,Furniture,6387.16,1438.8608421645774,98,Retail,8.4
2025-02-26 03:22:12.688642,East,Books,8747.82,1706.6659632551027,92,Retail,0.56
2023-09-26 03:22:12.688642,South,Clothing,8313.99,730.4625263683698,89,Home Office,-2.29
2024-07-29 03:22:12.688642,West,Electronics,7683.38,793.2455890475634,44,Home Office,-0.07
2023-06-23 03:22:12.688642,North,Electronics,488.31,52.57591719041853,99,Retail,13.53
2022-06-06 03:22:12.688642,West,Clothing,5213.02,1215.1675575156023,83,Corporate,14.1
2022-09-04 03:22:12.688642,West,Electronics,3348.67,601.3976695734385,35,Retail,-6.89
2023-11-11 03:22:12.688642,South,Books,1218.1,75.49002740124837,51,Corporate,4.84
2024-06-10 03:22:12.688642,North,Electronics,3495.6,907.07765354831,51,Corporate,5.88
2023-05-18 03:22:12.688642,North,Electronics,6483.55,1369.595523144599,29,Home Office,-9.09
2024-06-16 03:22:12.688642,East,Furniture,2383.2,555.970873509084,78,Retail,11.51
2024-06-20 03:22:12.688642,West,Books,4501.49,1280.040098452773,85,Home Office,1.0
